sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,correct,text_sample
10899,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.5197387267776115,True,Freelog Hors-Série N° 1 : 500 Logiciels Complets Et Gratuits 
10900,2220,Animalerie,2220,Animalerie,0.8578719067710963,True,Neufu Collier Anti-Aboiement Avec Récepteur Pour Chien Emballage inclus: <br/>1 x télécommande <br/>...
10901,1140,Objets pop culture,1140,Objets pop culture,0.47825960206043217,True,Sakuya Izayoi [1/8 Scale] (Japan Import) 
10902,10,Livres occasion,2280,Journaux et revues occasion,0.3551208662926812,False,La France Du Xx Eme Siècle De A À Z La France Du Xx Eme Siècle De A À Z 
10903,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.7783774866636121,True,Jeu De 6 Quilles Laquées Jeu de 6 quilles laquées 6 quilles en bois qui sera le plus adroit pour dég...
10904,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9995692366633413,True,Intex 28130 Piscine EASY cm 366X76 Piscine cm facile. 366x76 5.621 litres de capacité d'eau de 80% t...
10905,1280,Jouets enfant,1280,Jouets enfant,0.9938670441974403,True,Lapin Bleu Marron Doudou Klorane 
10906,1560,Mobilier,1560,Mobilier,0.9736050175021115,True,New Flower Metal Heart Dies Pochoirs Coupe Bricolage Scrapbooking Album Carte Papier Kitchen Supplie...
10907,2582,Mobilier et accessoires de jardin,2583,Piscine et accessoires,0.7729979678800948,False,Polti Pbeu0109 Forzaspira Lecologico Aqua Allergy Care Aspirateur Eau Sans Sac Fonction Filtre Hepa ...
10908,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999697469338233,True,Bâche de protection pour piscine ovale 610 x 375 m - OOGARDEN Bâche d&#39;hivernage pour piscine ova...
10909,1301,Lingerie enfant et jeu de bar,1301,Lingerie enfant et jeu de bar,0.9709535344989191,True,Queue Longoni Black Fox SS-Longoni 
10910,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9993380363135312,True,Lot De 4 Livres  Pour Renové Une Maison 
10911,2705,Livres neufs,2705,Livres neufs,0.9823813602908525,True,Dialogue Avec Une Ombre Un écrivain crée par des mots un personnage une femme qui n'est encore qu'un...
10912,1920,Linge de maison,1920,Linge de maison,0.9699285263946378,True,Halloween Taie Sofa Taille Coussin Throw Cover Home Décor Kap1063 Halloween Taie Sofa taille coussin...
10913,2585,Outillage de jardin,2585,Outillage de jardin,0.9785662071719861,True,Guide de support de perçage réglable en angle Positionnement du support Support pour perceuse électr...
10914,1281,Jeux enfant,10,Livres occasion,0.5055654592551255,False,Apples To Apples - On The Go pApples To Apples - On The Gop
10915,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9999208976514187,True,Lot De 5 Livres L'aventure Mysterieuse 
10916,1300,Modélisme,1300,Modélisme,0.711139425891502,True,Airbus A330 -300 Garuda Indonesia 70th Anniversary - Retro Colors 1/500 Herpa-Herpa Airbus A330 -300...
10917,1920,Linge de maison,1920,Linge de maison,0.7328832789474335,True,Soleil D'ocre Nappe - Cristal - 160x250 Cm - Transparent SOLEIL D&#39;OCRE Nappe - Cristal - 160x250...
10918,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9967138223525734,True,Panda Spongieuse Poisson Parfumé Collection Lente Hausse Squeeze Balle Anti-Stress Toy Squishy poiss...
10919,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9894005031980411,True,couverture solaire a bulles bleu/bleu 180 microns 4.57x9.14m traitée anti-uv 
10920,1940,Épicerie,1940,Épicerie,0.9985464455543137,True,Chocolat Noir Equateur 70% Bio Et Équitable Chocolat noir Equateur 70% bio & équitable de la marque ...
10921,10,Livres occasion,10,Livres occasion,0.45652416600756635,True,Le Complot Contre Le Suffrage Universel. Le Projet De Mm. Floquet Et Ferry  Par Louis De Belleval......
10922,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.2620812321670941,False,2pcs Silicone Four Bord Rack Clip Garde Résistant À La Chaleur Noire Permet D'éviter Les Brûlureshpp...
10923,1160,Cartes de jeux,1160,Cartes de jeux,0.9728964839150883,True,Friendly Fire - Star Wars Decipher 
10924,1560,Mobilier,1560,Mobilier,0.9824614815884294,True,Matelas Très Ferme Pour Tous Clic Clac 130x190 X 15 Cm + Oreiller Visco - Découpe Assise 70 Cm - 5 Z...
10925,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9939357562205913,True,LAINATE - Abri pour spa en pin de finlande 300x300x280cm Materiaux: PIN DE FINLANDE. l300 x p300 x h...
10926,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9987725879780185,True,Chlorilong Power 5 Bayrol 10kg Pot de 10 kg. Galets de 250g. Nombre de galets : 40. Traitement multi...
10927,2585,Outillage de jardin,2585,Outillage de jardin,0.9861799999189466,True,vhbw 10x sacs d&#39;aspirateur matière non tissée pour aspirateur AEG / Electrolux ZE 2200..2299 Erg...
10928,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9929223327491562,True,20pcs Bouées Corde Pêche Bouillettes Flotteurs d'ancre Ancrage Sécurité Natation MagiDeal <p><b>La d...
10929,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9981010429545313,True,Piscine Toi Canarias 550x120 cm Piscine hors sol autoportante Toi 8486 Canarias circulaire de 550 cm...
10930,2060,Décoration,2060,Décoration,0.9779899767340214,True,Doauhao®5d Broderie Peintures Strass Diamant Bricolage Pasted Peinture Point De Croix Full Diamond 5...
10931,1300,Modélisme,1300,Modélisme,0.9890578380614743,True,Poi_Jjr / C H71 Grus 1080p Wifi Fpv Flux Optique De Positionnement Pliable Rc Drone Rtf_Gnexian5410-...
10932,2403,Lots livres et magazines,2403,Lots livres et magazines,0.544512179560976,True,"Pierre Pinon : ""La Gaule Retrouvée""; Découvertes Gallimard N° 103 -- Édition Février 1991 -- I S B N..."
10933,1560,Mobilier,1560,Mobilier,0.998460266443899,True,Clp Chaise De Salle À Manger Achat V2 Similicuir I Pieds En Bois I Fauteuil De Salon Rembourré Dossi...
10934,1920,Linge de maison,1920,Linge de maison,0.7228793288680543,True,Store Enrouleur Crème Occultant 100 X 230 Cm Fenêtre Rideau Pare-Vue Volet Roulant 4102047 <p>Ce sto...
10935,2585,Outillage de jardin,2585,Outillage de jardin,0.9802426056934174,True,Bâche camion 720 microns - vert blanc - Longueur : 16.50 m Largeur : 6 m Vert H <strong>Bâche de typ...
10936,1140,Objets pop culture,1140,Objets pop culture,0.5824643749648988,True,Titeuf - Jouet Macdonald 
10937,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9994117820045803,True,Spa Orma - 5 Places - Acrylique Noir Marbré - Habillage Marron Dimensions : 196 x 196 x 86 cm //// N...
10938,1280,Jouets enfant,1300,Modélisme,0.881247695179122,False,2017 Mrc-Uv Mrc-Cpl Caméra Filtres Nd8 Nd4 Hd Lens Pour Dji Spark 2017 MRC-UV MRC-CPL ND8 photo Obje...
10939,40,Jeux consoles neuf,10,Livres occasion,0.6018223022841025,False,North American Hunting 2 Extravaganza 
10940,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.6225403282409991,False,"Catherine Decours : "" Juliette Récamier : L'art De La Séduction "" ( Perrin Paris - Mars 2013 ) "
10941,1160,Cartes de jeux,1160,Cartes de jeux,0.9981444149670674,True,Dernier Rempart  Azeroth Vf Rare 
10942,1280,Jouets enfant,1280,Jouets enfant,0.8755454603849404,True,Jouets Et Loisirs Jouets Pour Enfants Éducation Fruit Puree Cotton Mud Mixing Cloud Slime Putty Scen...
10943,1920,Linge de maison,1920,Linge de maison,0.4959230187668054,True,Simple Linen Creative Lovely Pillow Cover Pillow Cover Car Pillow Cover Kap1526 Simple Linen Creativ...
10944,1280,Jouets enfant,1281,Jeux enfant,0.9537951988441763,False,Été En Plein Air Plage Piscine Gonflable Double Battement Swim Bûches Bâton @Fua1997-6875 Été en ple...
10945,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.7688545322754036,True,Cake Decorating Comb Icing Smoother Cake Scraper Pastry 6 Designs Baking Toolhpp13710 Cake Decoratin...
10946,60,Consoles de jeux,60,Consoles de jeux,0.9999598904521495,True,3 Pouces 16 Bits Pxp3 Lecteur De Jeu De Poche Rétro Console De Jeu Vidéo 150 Jeux Classiques Enfant ...
10947,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.3873317841699766,False,Les Cartes Du Conflit Israelo-Arabe &israel L'aspiration A La Paix 
10948,2060,Décoration,2585,Outillage de jardin,0.8157375886929099,False,50pcs 13cm Micro Irrigation Arrosage Emetteur Réglable Piquet Goutteur D'eau Magideal <p> <b>La desc...
10949,2403,Lots livres et magazines,10,Livres occasion,0.7861012354011836,False,Chevalier Malheur Tome 1 & 2 
10950,2060,Décoration,1280,Jouets enfant,0.45953182821302063,False,Cadeaux De Noël Décoration De Vacances Enfants Cadeau D'anniversaire À La Main En Peluche Poupée Cad...
10951,2060,Décoration,2060,Décoration,0.9754880084407556,True,300 Ml Télécommande Diffuseur D'huile Essentielle Humidificateur D'air À Ultrasons Couleur Led Humid...
10952,1280,Jouets enfant,1300,Modélisme,0.7687347147272396,False,Train D'atterrissage Étendu Skid Formation W / Flottant Bobber Pour Dji 2 Pro Mavic / Zoom Train d&#...
10953,1560,Mobilier,1560,Mobilier,0.9811226892341532,True,Buyiesky®20 Poches Surplomberons Organisateur Chaussures Porte Support De Rangement Sac Boîte Croche...
10954,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999598564345981,True,Kit  nettoyage entretien  piscine Bestway Accessoires set pool Bleu 98603 <strong>Descriptions génér...
10955,10,Livres occasion,10,Livres occasion,0.6816456007614159,True,Darkness In My Hand After dinner with his ex-wife Detective Inspector Jim Meldrum escapes to drown t...
10956,2220,Animalerie,2220,Animalerie,0.9843239975294692,True,1pcs 3# Chaussure Botte Pour Chien Bottes De Protection Pour Chat Respirantes Antiderapant Pour Tail...
10957,1920,Linge de maison,1920,Linge de maison,0.9655696056202339,True,Joyeux Noël Imprimer Taie Lin Coton Coussin Sofa Home Décor 9238 Joyeux Noël Print Taie Lin Coton Co...
10958,2705,Livres neufs,2705,Livres neufs,0.9999940349173952,True,La Révélation De L'anagramme <p>La vie n&rsquo;a pas &eacute;pargn&eacute; Katia de Bonnafieux. Elle...
10959,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9995927941846592,True,Kit piscine bois Sunbay Bogota 585 x 410 x 119 m + Alarme + Kit d'entretien + Douche Cet été optez p...
10960,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9964797036868391,True,Linxor France ® Tête de balai aspirant demi-lune bleu pour manche standard ou télescopique 
10961,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9925037473615476,True,Lot De 6 Revues Anciennes Sciences & La Vie (3 X 1942) (1 X 1943) (2 X 1945) 
10962,10,Livres occasion,10,Livres occasion,0.8288905708459907,True,Art And Wonder Of Origami 
10963,1140,Objets pop culture,1140,Objets pop culture,0.49425616417162543,True,Saint Seiya Metal Plate - Issac Kraken - V1 Metal plate Saint Seiya de Isaac du Kraken (Type V1). 
10964,1920,Linge de maison,1920,Linge de maison,0.9643375972140547,True,Lot De 2 Torchons En Coton Coeur Rouge Jacquard 50x70 Cm Lot de 2 torchons en coton COEUR rouge jacq...
10965,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.7505253459532162,True,Visages Du Monde N° 43 Du 15/03/1937 - Animaux Fantastiques  -   Les Insectes - Animaux Invulnerable...
10966,1560,Mobilier,1320,Puériculture,0.34919797508848294,False,Cuisipro - 747119 - Saucière Dégraisseuse - 1 L Un bouchon unique retient les matières grasses jusqu...
10967,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9998440243332494,True,Linxor - Bâche à Bulles 300 microns Piscine 3m x 11m 
10968,2585,Outillage de jardin,2585,Outillage de jardin,0.9475368055035913,True,Résistant à la chaleur anti-statique Brucelles en céramique en acier inoxydable pour RDA RBA DIY Vap...
10969,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.942467691649921,True,Télérama 1382  Juil 1976  Gérad Desarthe 
10970,1300,Modélisme,1300,Modélisme,0.9990016833866121,True,Tamiya - 12610 - Accessoire Pour Maquette - Photo Découpe Epson Nsx-Tamiya 
10971,1300,Modélisme,1300,Modélisme,0.9916929712866089,True,Citroen  C4f Charbonnier Pick-Up - Charbonnier Solido ( France)- L'age D'or Solido - ° 4409 -Solido ...
10972,1320,Puériculture,1320,Puériculture,0.9839643394343202,True,Orchid Intissé Photo Mural 180x202 Cm. 2 Parts - Enfants Orchid intissé photo mural 180x202 cm. 2 pa...
10973,2522,Fournitures papeterie,2522,Fournitures papeterie,0.8366396466894572,True,Stylo Bille Publicitaire Nestlé - Lait Nido - Longueur 13.5cm - Avec Un Cordon De 64 Cm 
10974,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9855679606717958,True,Elba Protège-Cahiers Styl Sms 170 X 220 Mm Jaune avec porte-étiquette                               ...
10975,1320,Puériculture,1320,Puériculture,0.9964579003887095,True,Bavoir Bébé Imprimé I Love Japan Bambou Bleu 
10976,2583,Piscine et accessoires,2583,Piscine et accessoires,0.999998487154362,True,Piscine Aspect Graphite Ovale 610 x 375 x 132 cm Granada Gre KITPROV618GF Profitez de la meilleure p...
10977,1920,Linge de maison,1920,Linge de maison,0.9600225036619107,True,Nouveau Lin Coton Noël Oreiller Canapé Case Coussin Home Décor Suan20097 Nouveau Lin Coton de Noël T...
10978,2060,Décoration,2060,Décoration,0.3914363631140708,True,Porte-Carte Ourson Marin 85cm Unité Marque-place représenté par un ourson marin porte-étiquette. Hau...
10979,1140,Objets pop culture,1140,Objets pop culture,0.9459187097448376,True,Looney Tunes - Statuette Résine Warner Bros. - Sniffles 
10980,2705,Livres neufs,2705,Livres neufs,0.9916932993560393,True,Ce Fils Qu'il N'attendait Plus - Le Destin D'un Pédiatre Ce fils qu?il n?attendait plus de Scarlet W...
10981,1560,Mobilier,1560,Mobilier,0.7311646891329371,True,Plante Tropicale Feuilles Motif Ronde Flanelle Salle De Bain Cuisine Tapis 60 Cm Fournitures De Cuis...
10982,1920,Linge de maison,1920,Linge de maison,0.771887110146191,True,Pharaon Égyptien Ancien Hooded Couverture Couverture Napping Le Port D'un Chapeau De Couverture Couv...
10983,2060,Décoration,2060,Décoration,0.6395094198223404,True,Boîte À Bijoux En Bois Avec Miroir 
10984,1280,Jouets enfant,1280,Jouets enfant,0.4543889240997319,True,Madkanao Hélicoptère 5095 Tour De Vol Iflight Succex Mini F4 V2 2-6s Avec 500mw Vtx Pour Drone Fpv S...
10985,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999989625322497,True,Kit piscine tubulaire Intex Ultra XTR Frame ronde 549 x 132 m + Bâche à bulles Pisicne hors-sol tubu...
10986,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.6988910845158293,True,Voici N° 966 Du 15/05/2006 - Britney Spears - Helene  -   J'attends Un Enfant De Gerard Depardieu - ...
10987,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9618881000879755,True,Babar Magazine  N° 174 : Vive Les Rois 
10988,1300,Modélisme,1300,Modélisme,0.9992685579477674,True,Camion Nostalgie Biere Greizer      Ho   1/87-Grell 
10989,1180,Jeux de rôle et figurines,1180,Jeux de rôle et figurines,0.9985747255286463,True,Heroclix- Stonewall # 016 
10990,2522,Fournitures papeterie,2522,Fournitures papeterie,0.7997810487304201,True,Simple Transparent Mesh Bureau L'étudiant Trousses Fournitures Scolaires En Nylon Simple Transparent...
10991,1140,Objets pop culture,1140,Objets pop culture,0.7605783148139282,True,Figurine Joe Bar Team René Denlabule Yamaha 250 Rd 
10992,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.6908658362679093,True,Extracteur Cheville Sit Up Mat Pull Corde Pédale Exerciseur Équipement De Remise En Forme Stream Che...
10993,1920,Linge de maison,1920,Linge de maison,0.9941636318171472,True,Pâques Canapé-Lit Accueil Décoration Coussin Festival De Taie D'oreiller Couverture Pillow Case 2395...
10994,1300,Modélisme,1300,Modélisme,0.9882974947522514,True,Pour Parrot Drone Anafi Multi-Batteries Balance Chargeur Rapide Adaptateur Et Chargeur De Voiture Dr...
10995,1280,Jouets enfant,1280,Jouets enfant,0.9836162514902036,True,Jouets Et Loisirs Jouet Squishy Mignon Beautiful Color Mixing Cloud Slime Squishy Putty Scented Stre...
10996,1281,Jeux enfant,1281,Jeux enfant,0.5032962577674149,True,Jouets Pour Enfants Jouer À L'extéri Main Enfants Flash Parachute Mini Lancer Toy Jouets pour enfant...
10997,2060,Décoration,2060,Décoration,0.5991728123708142,True,Adhesif Sticker Lapin Coquin Kamasutra 23x19 Cm 
10998,2585,Outillage de jardin,1280,Jouets enfant,0.3386865880927707,False,Pile plate Lithium pour balance Pile plate Lithium pour balance
10999,2060,Décoration,2060,Décoration,0.9790803660960077,True,Décorations De Noël Sourire Taille Visage Bonhomme De Neige Décoration Scène Décoration Décorations ...
11000,10,Livres occasion,1280,Jouets enfant,0.29288391028046123,False,Petit Ours Brun Aime Les Câlins 
11001,1281,Jeux enfant,1281,Jeux enfant,0.7185498316494286,True,2 Etuis Cartes Questions Réponses Mc Collection Chaque étui contient 5 cartes questions-réponses à c...
11002,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9892077947739542,True,"Lot Revue ""Femme Et La Vie "" 18 À 29 "
11003,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.5568205233525125,False,Tablette Sur Pieds Pour Plante Et Porte-Revues Tablette ancienne en fer (à repeindre) traces d&#39;u...
11004,2462,Console et Jeux vidéos occasion,40,Jeux consoles neuf,0.5336100494898436,False,Jeu Playstation 2 Sing It High School 3 + 2 Micros 
11005,2583,Piscine et accessoires,2583,Piscine et accessoires,0.998633736853362,True,Cellule originale PACIFIC 100 PACIFIC SEL - MAGILINE SEL - ASTRAL SEL - EURO SEL 
11006,2060,Décoration,2060,Décoration,0.9837274572608641,True,Diy Dolphin Ladder Amovible Wall Decal Sticker Maison Art Mural Décoration D'intérieur Autocollant M...
11007,1280,Jouets enfant,1280,Jouets enfant,0.6374962164461933,True,Sac De Transport À Bandoulière Case Sac À Dos Pour Dji Phantom 3s 3a 4a 3se 4 4pro Sac à dos de tran...
11008,1300,Modélisme,1300,Modélisme,0.9681084939599343,True,Bburago 4111 Alfa Romeo 156 Grise 1:43-Bburago 
11009,1280,Jouets enfant,1280,Jouets enfant,0.5342173906138457,True,Simulation Lourde Pelle Modèle Libre Wheeler Die Cast Construction Toy 1:24 Sca @Anthoney2170 Simula...
11010,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.4759599165286308,True,Lot 2 Micro Sans Fil Singstar Pour Console Sony Playstation 3 Ps3 + Usb Dongle 
11011,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9438589079467101,True,Roland Garros Magazine Hors-Série N° 9 : Roland Garros Magazine N°9h Programme Officiel 94 
11012,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999867046415226,True,Bâche à bulles pour piscine ronde Ø 511 m - Sunbay Bâche à bulles pour piscine ronde ou à pans régul...
11013,2585,Outillage de jardin,2585,Outillage de jardin,0.9524473912533737,True,1pcs 8 mm Shank 225 degrés Chanfrein et biseautage Bordures Toupie Travail du bois Cutter tools 1056...
11014,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999350447968444,True,espa - kit pompe 63m3/h + facade + coffret électrique pour nage à contre courant ncr2 nadorself 300 ...
11015,2280,Journaux et revues occasion,10,Livres occasion,0.6899155835031988,False,Burna Tricot N 6 
11016,2060,Décoration,2060,Décoration,0.9946051222104721,True,Happy Halloween Salle Wall Sticker Mural Ménages Décor Decal Amovible Nouveau Happy Halloween Accuei...
11017,1300,Modélisme,1300,Modélisme,0.9965911326526208,True,2020 Dji Phantom 3 9450 Accessoires Or Propulse Ceeport152-Générique dji phantom 3<br />les propells...
11018,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9999999264184515,True,Crazy Dreamz: Best Of - Jeu En Téléchargement <div> <p><strong>NOTE :</strong> Un compte Steam et un...
11019,1140,Objets pop culture,1140,Objets pop culture,0.9666282855293091,True,Figurine Batman  28 Cm Articulé   FIGURINE DE 28 CM - ARTICULÉE  - PLASTIQUE  RIGIDE
11020,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9996634852185656,True,Epurateur à cartouche Intex 57 m³/h + 6 cartouches A L&#39;épurateur à cartouche 57 m³/h permet de g...
11021,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9988118559248831,True,Pompe VIPool MPQ Triphasée 1 cv - 19 m3/h 
11022,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9981724957392336,True,Cahier A Reliure Integrale Couverture Polypro A5 5x5 100p Reliure intégrale plastifiée noire. <br> C...
11023,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9683503616751858,True,Monde De L'education (Le) N° 346 Du 01/04/2006 - Europe  -   Crispations Sur La Mobilite Etudiante -...
11024,1301,Lingerie enfant et jeu de bar,1301,Lingerie enfant et jeu de bar,0.9997850563813698,True,Billes Américaines Aramith 52 mm-Aramith 
11025,1320,Puériculture,1320,Puériculture,0.9269654175856606,True,Playshoes Leggings Capri Uni (410201_20) Schwarz 110 Playshoes Leggings Capri Uni (410201_20) Schwar...
11026,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9950346138239362,True,Lumière éclairage 3W LED 12V piscine jardin 6000K CREE Q2 3W 12V IP67 mini LED spot <br>. Tension d'...
11027,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999989111347671,True,Intex Couverture de piscine rectangulaire 58412NP - Accessoires pour piscines et spas - Bâches de pi...
11028,40,Jeux consoles neuf,40,Jeux consoles neuf,0.9818433994780666,True,2 Paires Jeu De Simulation - Echelle 1:6 Baskets À Lacets Pour Poupée 12'' Action Figure Femme - Noi...
11029,2585,Outillage de jardin,2585,Outillage de jardin,0.884467243865609,True,Panneaux de terrasse avec accessoires WPC 20 m² 22 m Gris <p>Cet ensemble complet de panneaux de ter...
11030,1140,Objets pop culture,1140,Objets pop culture,0.9631479667087424,True,Boku Wa Tomodachi Ga Sukunai Next Statuette 1/7 Sena Kashiwazaki Y-Shirt Swimwear Ver. 15 Cm 
11031,2583,Piscine et accessoires,2583,Piscine et accessoires,0.999286641014217,True,Intex ST-56604 - Stérilisateur au sel Le Krystal Clean poolwater s'utilise avec une piscine hors-sol...
11032,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9704130168328874,True,Lot 2 Livres Partitions (Combre) - Symphonic Fm Vol 2 & 4 (Cordes - Violon Alto Violoncelle Contreba...
11033,1281,Jeux enfant,40,Jeux consoles neuf,0.4074923877097482,False,Mes 6 Premiers Jeux Mes 6 premiers jeux en boîte de metal
11034,1920,Linge de maison,1920,Linge de maison,0.984599861511991,True,Lin Coton Vintage Taie Sofa Taille Coussin Throw Cover Home Décor Zheng777 Vintage Coton Lin Taie So...
11035,1180,Jeux de rôle et figurines,2585,Outillage de jardin,0.3015460942054544,False,Lecteur Multimédia Hd 1080p Vidéo Audio Hdmi Support Cartes Sd Mmc Noir - Yonis Notre <b>lecteur mul...
11036,2220,Animalerie,2220,Animalerie,0.9074620359831431,True,Oiseau En Bois Parrot Balançoire Jouets Perruche Cockatiel Perruche Perruche Cage Hanging Oiseau en ...
11037,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9593947766434681,True,Coussin De Protection Bleu Pour Trampoline 490cm De Diamètre Épaisseur De 22mm Coussin de protection...
11038,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.9775894544757098,True,Abri De Jardin En Bois Ventoux Bardeau Droit Noir Aspect : <br />Coloris : Brut<br />Finition : Non ...
11039,1281,Jeux enfant,2585,Outillage de jardin,0.29560833741070447,False,Akhelian Allopex 87-35 - Idoneth Deepkin - Warhammer Age Of Sigmar Ils semblent au début nêtre que ...
11040,2060,Décoration,2060,Décoration,0.3916027235331318,True,Couteau Pliant Grey Edition Tac Force Tf-959sw Magnifique couteau de poche de la collection Tac Forc...
11041,1560,Mobilier,1560,Mobilier,0.9399151930087112,True,Bahut De Rangement À 4 Porte De 248 Cm Coloris Mara P-34466-Co Migela Livraison sous 20 à 40 jours o...
11042,1560,Mobilier,1560,Mobilier,0.929005041098321,True,Chaise De Salle À Manger 2 Pièces Marron | Brun Cet ensemble de deux chaises de salle à manger avec ...
11043,1300,Modélisme,1300,Modélisme,0.9996666003204632,True,Moakoada®Pour Osmo Pocket Double Poche Set - Led Light-Générique Pour DJI OSMO POCKET double poche S...
11044,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9967855717602357,True,Huiles Essentielles Camylle Voile de Sauna - Asie Huiles essentielles pour sauna plusieurs parfums d...
11045,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999931055278992,True,Kit piscine bois Sunbay Vanille Premium Ø 412 x 119 m + Bâche hiver + Kit d'entretien Kit piscine bo...
11046,1940,Épicerie,1940,Épicerie,0.997547303081567,True,Vers / Fini / Sachet De 250 Unités / 0% Graisse / Sans Gluten Vers / FINI / Sac de 250 unités0% GRAI...
11047,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9941124445319401,True,Déshumidificateur Zodiac Sirocco Ambiance Opt Appoint élec 55 Mono <strong>Les principaux atouts du ...
11048,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.7076565897826322,False,Croissance Et Développement 2 L'analyse Tome 2 - Salles Wolff - Dunod - 1970 
11049,2060,Décoration,2060,Décoration,0.8889625277416795,True,Trick Halloween Ou Treat Sacs À Manche Long Sac À Main Ghost Party Props Festival Housekeeping 3555 ...
11050,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9899443060656103,True,Magic The Gathering Set Base 2019 Présentoir De Decks De Planeswalker (10) *Italien* Version italien...
11051,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9993204269065331,True,Liner 040 bleu uni piscine ronde Diam. Ø550m x h120m <p>Liner bleu pour piscine ronde<br />Mesure: Ø...
11052,1302,Jeux et accessoires de plein air,10,Livres occasion,0.46976299109518216,False,Pate À Prout 100g Amuse-toi et fais des blague à tes amis avec cette super pâte à prout !
11053,1320,Puériculture,1320,Puériculture,0.9837905142939218,True,Playshoes Botte En Caoutchouc Feuerwehr 900 Original 22/23 (188590) Playshoes Botte en caoutchouc Fe...
11054,1320,Puériculture,1320,Puériculture,0.6823669667487989,True,Pochette Imperméable De Sac De Stockage Sec De Stockage Sec De Couche-Culotte De Couche-Culotte De B...
11055,2585,Outillage de jardin,2585,Outillage de jardin,0.9894258412774379,True,vhbw 10 sac micro fibres non tissées pour aspirateur robot aspirateur multi-usages Miele Comfort Car...
11056,1560,Mobilier,1560,Mobilier,0.7593677702011514,True,Lizy Fauteuil Crapaud - Tissu Gris - L 56 X P 63 Cm Fauteuil crapaud revetement tissu en gris pietem...
11057,2462,Console et Jeux vidéos occasion,50,Accessoires gaming,0.7620667812320517,False,Skylanders Superchargers Racing Pour Console Wii 
11058,40,Jeux consoles neuf,40,Jeux consoles neuf,0.9883292974612483,True,Uli Stein : Color Chaos [Import Allemand] [Jeu Pc] <br>Attention !!! Ce produit est un import  si le...
11059,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9981838277014394,True,Pompe à chaleur Dreamline Hybrid 125-9 Tri 95m3 Pompe à chaleur piscine Dreamline Hybrid 125-9 : cha...
11060,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999652558606167,True,"Vanne de portail de piscine 2 pcs 15"" <p>Cette vanne de piscine avec un clip de verrouillage est une..."
11061,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9866713077800517,True,Wedo Regle De Coupe 300 Mm En Aluminium Avec Bord En Constructeur: WEDO. Référence: 52 5430. Vendeur...
