sample_id,true_label,true_class_name,text_prediction,text_class_name,text_confidence,text_correct,image_prediction,image_class_name,image_confidence,image_correct,fused_prediction,fused_class_name,fused_confidence,fused_correct,fusion_strategy,agreement_text_image,best_individual,fusion_improved
6225,2585,Outillage de jardin,2585,Outillage de jardin,0.7928950405902365,True,2585,Outillage de jardin,0.23596528,True,24,Unknown_24,0.570123140024346,False,weighted,True,text,False
6226,1281,Jeux enfant,1281,Jeux enfant,0.6023244800301333,True,1281,Jeux enfant,0.46292022,True,8,Unknown_8,0.5465627755005323,False,weighted,True,text,False
6227,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9972812718188843,True,2583,Piscine et accessoires,0.9849281,True,23,Unknown_23,0.9923399976513434,False,weighted,True,text,False
6228,2522,Fournitures papeterie,2522,Fournitures papeterie,0.7740877912088314,True,2585,Outillage de jardin,0.35655135,False,21,Unknown_21,0.5142606516566324,False,weighted,False,text,False
6229,2403,Lots livres et magazines,2403,Lots livres et magazines,0.8105018554837345,True,2403,Lots livres et magazines,0.96623313,True,19,Unknown_19,0.8727943789190554,False,weighted,True,image,False
6230,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9966994594239175,True,2522,Fournitures papeterie,0.9993974,True,21,Unknown_21,0.9977786404313432,False,weighted,True,image,False
6231,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999993429834882,True,2583,Piscine et accessoires,0.9803546,True,23,Unknown_23,0.9921414545926595,False,weighted,True,text,False
6232,2462,Console et Jeux vidéos occasion,40,Jeux consoles neuf,0.8125143121261394,False,2462,Console et Jeux vidéos occasion,0.49666652,True,1,Unknown_1,0.5278861259269116,False,weighted,False,text,False
6233,1300,Modélisme,1300,Modélisme,0.9926082120999301,True,1300,Modélisme,0.8887101,True,9,Unknown_9,0.9510489658513429,False,weighted,True,text,False
6234,1160,Cartes de jeux,1160,Cartes de jeux,0.9997172036916665,True,1160,Cartes de jeux,0.9948257,True,5,Unknown_5,0.9977606164902837,False,weighted,True,text,False
6235,1180,Jeux de rôle et figurines,1180,Jeux de rôle et figurines,0.9707397880017572,True,1140,Objets pop culture,0.28527775,False,6,Unknown_6,0.6124066061890013,False,weighted,False,text,False
6236,1280,Jouets enfant,2060,Décoration,0.5507169034203739,False,1140,Objets pop culture,0.36507967,False,16,Unknown_16,0.3572171530050547,False,weighted,False,text,False
6237,1160,Cartes de jeux,1160,Cartes de jeux,0.9615754389704122,True,1160,Cartes de jeux,0.859764,True,5,Unknown_5,0.9208508613074334,False,weighted,True,text,False
6238,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.6635630225888374,False,2403,Lots livres et magazines,0.63711846,True,18,Unknown_18,0.40243744442993296,False,weighted,False,text,False
6239,10,Livres occasion,10,Livres occasion,0.1929456811102547,True,10,Livres occasion,0.9700981,True,0,Unknown_0,0.5038066399665069,False,weighted,True,image,False
6240,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.8326550587235916,True,1302,Jeux et accessoires de plein air,0.532255,True,11,Unknown_11,0.7124950298201458,False,weighted,True,text,False
6241,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9435233528856548,True,2403,Lots livres et magazines,0.9463551,True,19,Unknown_19,0.9446560475494928,False,weighted,True,image,False
6242,1320,Puériculture,1320,Puériculture,0.5039332830978908,True,1320,Puériculture,0.5070212,True,12,Unknown_12,0.505168454293816,False,weighted,True,image,False
6243,1280,Jouets enfant,1280,Jouets enfant,0.8183678515503753,True,2582,Mobilier et accessoires de jardin,0.54665136,False,7,Unknown_7,0.49549888053536106,False,weighted,False,text,False
6244,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9922251961276726,True,2583,Piscine et accessoires,0.32327738,True,23,Unknown_23,0.7246460683134672,False,weighted,True,text,False
6245,1281,Jeux enfant,1281,Jeux enfant,0.8399543165205553,True,1281,Jeux enfant,0.49086678,True,8,Unknown_8,0.7003193050049922,False,weighted,True,text,False
6246,10,Livres occasion,2705,Livres neufs,0.49696598245027657,False,10,Livres occasion,0.99886787,True,0,Unknown_0,0.5367385546614057,False,weighted,False,image,False
6247,1920,Linge de maison,1920,Linge de maison,0.9719538362260474,True,1920,Linge de maison,0.9923636,True,14,Unknown_14,0.9801177484652884,False,weighted,True,image,False
6248,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9998332098571031,True,2905,Jeux PC en téléchargement,0.9975707,True,26,Unknown_26,0.9989281973509532,False,weighted,True,text,False
6249,10,Livres occasion,10,Livres occasion,0.7542381158889873,True,10,Livres occasion,0.9913105,True,0,Unknown_0,0.8490670604361024,False,weighted,True,image,False
6250,2585,Outillage de jardin,2585,Outillage de jardin,0.5110594024368702,True,2582,Mobilier et accessoires de jardin,0.47754523,False,24,Unknown_24,0.3111605182913589,False,weighted,False,text,False
6251,2585,Outillage de jardin,1302,Jeux et accessoires de plein air,0.8522362234843714,False,1300,Modélisme,0.49859774,False,11,Unknown_11,0.5197997523935404,False,weighted,False,text,False
6252,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9994264173373721,True,2522,Fournitures papeterie,0.48427016,False,23,Unknown_23,0.7376319305816378,False,weighted,False,text,False
6253,1281,Jeux enfant,1302,Jeux et accessoires de plein air,0.5249903684391986,False,2060,Décoration,0.42727613,False,11,Unknown_11,0.35868993166294155,False,weighted,False,text,False
6254,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.5184251531442241,True,2583,Piscine et accessoires,0.47454172,False,11,Unknown_11,0.3650796205985687,False,weighted,False,text,False
6255,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9994264028897009,True,2522,Fournitures papeterie,0.9627986,True,21,Unknown_21,0.9847752799052072,False,weighted,True,text,False
6256,1560,Mobilier,1560,Mobilier,0.5937115993098733,True,2582,Mobilier et accessoires de jardin,0.2964106,False,13,Unknown_13,0.4127102394995878,False,weighted,False,text,False
6257,50,Accessoires gaming,50,Accessoires gaming,0.8909218796042617,True,2060,Décoration,0.19107138,False,2,Unknown_2,0.5449657090275297,False,weighted,False,text,False
6258,2522,Fournitures papeterie,2522,Fournitures papeterie,0.996387754650458,True,1281,Jeux enfant,0.69275707,False,21,Unknown_21,0.6122000944370295,False,weighted,False,text,False
6259,1300,Modélisme,1300,Modélisme,0.98837208431241,True,1300,Modélisme,0.9877665,True,9,Unknown_9,0.9881298642234628,False,weighted,True,text,False
6260,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.9808046885874508,True,2462,Console et Jeux vidéos occasion,0.89926034,True,20,Unknown_20,0.9481869500009202,False,weighted,True,text,False
6261,1300,Modélisme,1300,Modélisme,0.9541721592124005,True,50,Accessoires gaming,0.35019085,False,9,Unknown_9,0.5840022673696696,False,weighted,False,text,False
6262,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9846607672181094,True,2583,Piscine et accessoires,0.65716887,True,23,Unknown_23,0.8536640004519441,False,weighted,True,text,False
6263,2060,Décoration,2060,Décoration,0.8594563073470077,True,1560,Mobilier,0.722162,False,16,Unknown_16,0.6131120229693581,False,weighted,False,text,False
6264,40,Jeux consoles neuf,40,Jeux consoles neuf,0.6769110130579917,True,2585,Outillage de jardin,0.2516752,False,1,Unknown_1,0.4546145978457718,False,weighted,False,text,False
6265,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9932481933455971,True,2522,Fournitures papeterie,0.24579468,True,21,Unknown_21,0.6942667924655263,False,weighted,True,text,False
6266,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9894354214967623,True,2522,Fournitures papeterie,0.36095887,True,21,Unknown_21,0.738044802588304,False,weighted,True,text,False
6267,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9998273945032353,True,1302,Jeux et accessoires de plein air,0.6731221,True,11,Unknown_11,0.8691452798949953,False,weighted,True,text,False
6268,1920,Linge de maison,1920,Linge de maison,0.9642372668371948,True,1920,Linge de maison,0.9912936,True,14,Unknown_14,0.9750598156801672,False,weighted,True,image,False
6269,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9656553458054423,True,2403,Lots livres et magazines,0.4924493,True,19,Unknown_19,0.7763729388046002,False,weighted,True,text,False
6270,2220,Animalerie,2220,Animalerie,0.9941262749693737,True,2220,Animalerie,0.8738247,True,17,Unknown_17,0.9460056571878162,False,weighted,True,text,False
6271,1300,Modélisme,1300,Modélisme,0.8772491799265072,True,1300,Modélisme,0.95430726,True,9,Unknown_9,0.9080724052470878,False,weighted,True,image,False
6272,1280,Jouets enfant,1280,Jouets enfant,0.5394079727138151,True,1300,Modélisme,0.90535074,False,9,Unknown_9,0.6065007925471918,False,weighted,False,image,False
6273,1560,Mobilier,1560,Mobilier,0.8871209594947121,True,1320,Puériculture,0.25449014,False,13,Unknown_13,0.5625837075467123,False,weighted,False,text,False
6274,1160,Cartes de jeux,1160,Cartes de jeux,0.9986715884165539,True,1160,Cartes de jeux,0.99925727,True,5,Unknown_5,0.9989058596585139,False,weighted,True,image,False
6275,40,Jeux consoles neuf,50,Accessoires gaming,0.5448343812326171,False,2403,Lots livres et magazines,0.58246046,False,2,Unknown_2,0.3276771111363293,False,weighted,False,image,False
6276,1320,Puériculture,1320,Puériculture,0.5422762549044654,True,2582,Mobilier et accessoires de jardin,0.40138298,False,12,Unknown_12,0.42058657205831795,False,weighted,False,text,False
6277,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.7708889228760871,True,2280,Journaux et revues occasion,0.3653963,True,18,Unknown_18,0.6086918701326651,False,weighted,True,text,False
6278,60,Consoles de jeux,60,Consoles de jeux,0.9998290653497653,True,60,Consoles de jeux,0.9940592,True,3,Unknown_3,0.9975211271924184,False,weighted,True,text,False
6279,1560,Mobilier,1560,Mobilier,0.9587821152059824,True,2060,Décoration,0.329881,False,13,Unknown_13,0.6774402729421014,False,weighted,False,text,False
6280,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999301853698006,True,2583,Piscine et accessoires,0.26032934,True,23,Unknown_23,0.7040898470831818,False,weighted,True,text,False
6281,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9353877836737067,True,2522,Fournitures papeterie,0.43670246,True,21,Unknown_21,0.7359136631651538,False,weighted,True,text,False
6282,2060,Décoration,2060,Décoration,0.9861985518656287,True,2060,Décoration,0.97983253,True,16,Unknown_16,0.9836521550489731,False,weighted,True,text,False
6283,2705,Livres neufs,2705,Livres neufs,0.7271224859367016,True,2705,Livres neufs,0.99803,True,25,Unknown_25,0.8354854943162324,False,weighted,True,image,False
6284,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9978808193838269,True,1302,Jeux et accessoires de plein air,0.85766363,True,11,Unknown_11,0.9417939620873731,False,weighted,True,text,False
6285,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9824058756008414,True,2403,Lots livres et magazines,0.9919059,True,19,Unknown_19,0.9862058964237372,False,weighted,True,image,False
6286,2403,Lots livres et magazines,10,Livres occasion,0.8181942206630676,False,1281,Jeux enfant,0.6194547,False,0,Unknown_0,0.5371624500757198,False,weighted,False,text,False
6287,2583,Piscine et accessoires,2583,Piscine et accessoires,0.998768676792743,True,2583,Piscine et accessoires,0.9991291,True,23,Unknown_23,0.9989128526897204,False,weighted,True,image,False
6288,2583,Piscine et accessoires,1280,Jouets enfant,0.3268913114932859,False,2583,Piscine et accessoires,0.620288,True,23,Unknown_23,0.4032114322224417,False,weighted,False,image,False
6289,1300,Modélisme,1300,Modélisme,0.8627729388205693,True,1300,Modélisme,0.9818388,True,9,Unknown_9,0.9103993041591933,False,weighted,True,image,False
6290,10,Livres occasion,2280,Journaux et revues occasion,0.4448243601383467,False,10,Livres occasion,0.8768218,True,0,Unknown_0,0.4560215908468428,False,weighted,False,image,False
6291,1920,Linge de maison,1920,Linge de maison,0.9345011823390291,True,1920,Linge de maison,0.86087185,True,14,Unknown_14,0.9050494678625086,False,weighted,True,text,False
6292,2060,Décoration,2060,Décoration,0.5526007542978685,True,2060,Décoration,0.86592424,True,16,Unknown_16,0.6779301661235666,False,weighted,True,image,False
6293,1300,Modélisme,1300,Modélisme,0.9709020291379746,True,1300,Modélisme,0.84161144,True,9,Unknown_9,0.9191858073837552,False,weighted,True,text,False
6294,2583,Piscine et accessoires,2583,Piscine et accessoires,0.999963897867128,True,2583,Piscine et accessoires,0.31895652,True,23,Unknown_23,0.7275609483737497,False,weighted,True,text,False
6295,40,Jeux consoles neuf,10,Livres occasion,0.5940515169103147,False,40,Jeux consoles neuf,0.71711534,True,1,Unknown_1,0.6432770412325383,False,weighted,False,image,False
6296,1300,Modélisme,1280,Jouets enfant,0.24824995821100374,False,2585,Outillage de jardin,0.15750903,False,7,Unknown_7,0.20550752222765623,False,weighted,False,text,False
6297,1300,Modélisme,1300,Modélisme,0.9539163847118148,True,1300,Modélisme,0.80278456,True,9,Unknown_9,0.8934636556714493,False,weighted,True,text,False
6298,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.9143223584378593,True,2582,Mobilier et accessoires de jardin,0.25026822,True,22,Unknown_22,0.6487007049134274,False,weighted,True,text,False
6299,1160,Cartes de jeux,1160,Cartes de jeux,0.9999637654034546,True,1160,Cartes de jeux,0.99895096,True,5,Unknown_5,0.9995586485033184,False,weighted,True,text,False
6300,2060,Décoration,2060,Décoration,0.6960004568756838,True,2522,Fournitures papeterie,0.20000193,False,16,Unknown_16,0.44948588315613386,False,weighted,False,text,False
6301,40,Jeux consoles neuf,40,Jeux consoles neuf,0.9745032290687259,True,40,Jeux consoles neuf,0.37733522,True,1,Unknown_1,0.7356360226911364,False,weighted,True,text,False
6302,1920,Linge de maison,1920,Linge de maison,0.9655696056202339,True,1920,Linge de maison,0.99423593,True,14,Unknown_14,0.9770361424634031,False,weighted,True,image,False
6303,1160,Cartes de jeux,1160,Cartes de jeux,0.9990784403535206,True,1160,Cartes de jeux,0.95674115,True,5,Unknown_5,0.9821435437710571,False,weighted,True,text,False
6304,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.5165217557030072,True,10,Livres occasion,0.54794264,False,18,Unknown_18,0.46910089185697734,False,weighted,False,image,False
6305,1280,Jouets enfant,1280,Jouets enfant,0.6367577705475983,True,1300,Modélisme,0.60363126,False,7,Unknown_7,0.5024646501954375,False,weighted,False,text,False
6306,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9991778473095327,True,1302,Jeux et accessoires de plein air,0.74302304,True,11,Unknown_11,0.8967159414312976,False,weighted,True,text,False
6307,50,Accessoires gaming,50,Accessoires gaming,0.982489041125341,True,50,Accessoires gaming,0.8709991,True,2,Unknown_2,0.9378930638048433,False,weighted,True,text,False
6308,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9782955410442362,True,2403,Lots livres et magazines,0.577215,True,19,Unknown_19,0.8178633369422919,False,weighted,True,text,False
6309,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.9090939143116173,True,2462,Console et Jeux vidéos occasion,0.9377565,True,20,Unknown_20,0.9205589579829512,False,weighted,True,image,False
6310,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9965352457261988,True,2522,Fournitures papeterie,0.9916978,True,21,Unknown_21,0.9946002806125228,False,weighted,True,text,False
6311,2705,Livres neufs,2705,Livres neufs,0.7068133443759181,True,2280,Journaux et revues occasion,0.37413687,False,25,Unknown_25,0.43551485498495685,False,weighted,False,text,False
6312,1320,Puériculture,1320,Puériculture,0.9721067546846321,True,1320,Puériculture,0.95665747,True,12,Unknown_12,0.9659270345593602,False,weighted,True,text,False
6313,2220,Animalerie,2220,Animalerie,0.9898015727444257,True,2220,Animalerie,0.55063146,True,17,Unknown_17,0.8141335320379595,False,weighted,True,text,False
6314,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9992850588857145,True,2583,Piscine et accessoires,0.97722125,True,23,Unknown_23,0.9904595474659806,False,weighted,True,text,False
6315,1281,Jeux enfant,1281,Jeux enfant,0.7804943436401468,True,40,Jeux consoles neuf,0.55525964,False,8,Unknown_8,0.5141946972320903,False,weighted,False,text,False
6316,2522,Fournitures papeterie,2522,Fournitures papeterie,0.975505501883348,True,50,Accessoires gaming,0.5355275,False,21,Unknown_21,0.6962816884262085,False,weighted,False,text,False
6317,1560,Mobilier,1560,Mobilier,0.9637069104645049,True,1560,Mobilier,0.9971861,True,13,Unknown_13,0.9770986079295513,False,weighted,True,image,False
6318,10,Livres occasion,10,Livres occasion,0.6718846612786898,True,10,Livres occasion,0.74121076,True,0,Unknown_0,0.6996151181230337,False,weighted,True,image,False
6319,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9985953319992334,True,1302,Jeux et accessoires de plein air,0.96877193,True,11,Unknown_11,0.9866659789637154,False,weighted,True,text,False
6320,2582,Mobilier et accessoires de jardin,10,Livres occasion,0.15051628875810505,False,2582,Mobilier et accessoires de jardin,0.31495613,True,22,Unknown_22,0.1541334124678435,False,weighted,False,image,False
6321,2060,Décoration,2060,Décoration,0.9512281820007814,True,2060,Décoration,0.9381353,True,16,Unknown_16,0.9459910336034687,False,weighted,True,text,False
6322,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.6229120710271832,True,2462,Console et Jeux vidéos occasion,0.53286713,True,20,Unknown_20,0.5868940930830381,False,weighted,True,text,False
6323,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9998864652587025,True,2705,Livres neufs,0.55183256,False,23,Unknown_23,0.6065368635578781,False,weighted,False,text,False
6324,2705,Livres neufs,2705,Livres neufs,0.9776420788825869,True,2705,Livres neufs,0.9794621,True,25,Unknown_25,0.9783700941122364,False,weighted,True,image,False
6325,50,Accessoires gaming,50,Accessoires gaming,0.8177049530746175,True,1300,Modélisme,0.43057925,False,2,Unknown_2,0.5648747055650731,False,weighted,False,text,False
6326,2060,Décoration,2060,Décoration,0.9761785312213734,True,1302,Jeux et accessoires de plein air,0.42006394,False,16,Unknown_16,0.6105530541371247,False,weighted,False,text,False
6327,1920,Linge de maison,1920,Linge de maison,0.985509418883876,True,1920,Linge de maison,0.99888974,True,14,Unknown_14,0.9908615430825686,False,weighted,True,image,False
6328,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9948871768139267,True,2583,Piscine et accessoires,0.8597914,True,23,Unknown_23,0.9408488712681808,False,weighted,True,text,False
6329,2060,Décoration,2060,Décoration,0.9329804901085315,True,2060,Décoration,0.57126343,True,16,Unknown_16,0.7882936670662175,False,weighted,True,text,False
6330,2705,Livres neufs,2705,Livres neufs,0.9570968371886602,True,2705,Livres neufs,0.99935085,True,25,Unknown_25,0.9739984406386966,False,weighted,True,image,False
6331,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9999359462879,True,2403,Lots livres et magazines,0.99773943,True,19,Unknown_19,0.9990573414696393,False,weighted,True,text,False
6332,2582,Mobilier et accessoires de jardin,2060,Décoration,0.8021635485604443,False,2522,Fournitures papeterie,0.16479121,False,16,Unknown_16,0.5155923432359122,False,weighted,False,text,False
6333,1920,Linge de maison,1920,Linge de maison,0.7646616092223378,True,1320,Puériculture,0.63260835,False,14,Unknown_14,0.4699275890528233,False,weighted,False,text,False
6334,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9999999914930447,True,2905,Jeux PC en téléchargement,0.74081737,True,26,Unknown_26,0.8963269599894395,False,weighted,True,text,False
6335,40,Jeux consoles neuf,40,Jeux consoles neuf,0.5882657611259869,True,40,Jeux consoles neuf,0.3413398,True,1,Unknown_1,0.4894953843289048,False,weighted,True,text,False
6336,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.41918374161447436,True,2280,Journaux et revues occasion,0.42342508,True,18,Unknown_18,0.42088028526619287,False,weighted,True,image,False
6337,1160,Cartes de jeux,1160,Cartes de jeux,0.9999808269328027,True,1160,Cartes de jeux,0.9895996,True,5,Unknown_5,0.9958283363334028,False,weighted,True,text,False
6338,1320,Puériculture,1320,Puériculture,0.9968375838109922,True,1320,Puériculture,0.9965848,True,12,Unknown_12,0.9967364773934526,False,weighted,True,text,False
6339,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.7918071268515091,True,2462,Console et Jeux vidéos occasion,0.97118586,True,20,Unknown_20,0.8635586213181198,False,weighted,True,image,False
6340,1281,Jeux enfant,1281,Jeux enfant,0.48907864534596607,True,1281,Jeux enfant,0.9691683,True,8,Unknown_8,0.6811145153268576,False,weighted,True,image,False
6341,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.9509223412448753,True,2582,Mobilier et accessoires de jardin,0.55886984,True,22,Unknown_22,0.794101340232765,False,weighted,True,text,False
6342,1300,Modélisme,1300,Modélisme,0.9999603515360925,True,2582,Mobilier et accessoires de jardin,0.37435323,False,9,Unknown_9,0.6105570188459262,False,weighted,False,text,False
6343,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.359431615578161,True,2280,Journaux et revues occasion,0.5500461,True,18,Unknown_18,0.4356774008912005,False,weighted,True,image,False
6344,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9950172498125973,True,2705,Livres neufs,0.7678727,False,18,Unknown_18,0.666549658435532,False,weighted,False,text,False
6345,40,Jeux consoles neuf,40,Jeux consoles neuf,0.9687166276149506,True,40,Jeux consoles neuf,0.8187684,True,1,Unknown_1,0.9087373234374854,False,weighted,True,text,False
6346,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9989750764245479,True,60,Consoles de jeux,0.1599899,False,23,Unknown_23,0.6221449639782124,False,weighted,False,text,False
6347,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9794145496274095,True,1300,Modélisme,0.73398465,False,23,Unknown_23,0.5968104228204525,False,weighted,False,text,False
6348,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9998390259359811,True,2583,Piscine et accessoires,0.634739,True,23,Unknown_23,0.8537990261324963,False,weighted,True,text,False
6349,1280,Jouets enfant,40,Jeux consoles neuf,0.44167707163165343,False,2583,Piscine et accessoires,0.7386815,False,23,Unknown_23,0.3405250460845166,False,weighted,False,image,False
6350,2060,Décoration,1320,Puériculture,0.9126438169741404,False,2582,Mobilier et accessoires de jardin,0.22961926,False,12,Unknown_12,0.5943259839155538,False,weighted,False,text,False
6351,1320,Puériculture,1280,Jouets enfant,0.8317323717646861,False,1320,Puériculture,0.27309114,True,7,Unknown_7,0.5116739192633666,False,weighted,False,text,False
6352,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9959394949252149,True,2403,Lots livres et magazines,0.7833199,True,19,Unknown_19,0.9108916650757038,False,weighted,True,text,False
6353,2583,Piscine et accessoires,2583,Piscine et accessoires,0.5866895321238255,True,1320,Puériculture,0.3250412,False,23,Unknown_23,0.391769994987739,False,weighted,False,text,False
6354,1180,Jeux de rôle et figurines,1180,Jeux de rôle et figurines,0.9699776896635532,True,40,Jeux consoles neuf,0.44772157,False,6,Unknown_6,0.5939813286468291,False,weighted,False,text,False
6355,1180,Jeux de rôle et figurines,1180,Jeux de rôle et figurines,0.9622563188383052,True,1140,Objets pop culture,0.49019116,False,6,Unknown_6,0.7684665331309479,False,weighted,False,text,False
6356,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9812746290633695,True,2403,Lots livres et magazines,0.8840423,True,19,Unknown_19,0.9423817005318175,False,weighted,True,text,False
6357,1920,Linge de maison,1920,Linge de maison,0.9820156753777387,True,1920,Linge de maison,0.9960687,True,14,Unknown_14,0.987636891646321,False,weighted,True,image,False
6358,1920,Linge de maison,1920,Linge de maison,0.8472030290281612,True,1920,Linge de maison,0.6996959,True,14,Unknown_14,0.7882001655290031,False,weighted,True,text,False
6359,1560,Mobilier,1560,Mobilier,0.9715724271903018,True,1560,Mobilier,0.9297106,True,13,Unknown_13,0.9548277129155147,False,weighted,True,text,False
6360,2220,Animalerie,2220,Animalerie,0.9981750185745362,True,1320,Puériculture,0.57034487,False,17,Unknown_17,0.7119474476848485,False,weighted,False,text,False
6361,1140,Objets pop culture,1140,Objets pop culture,0.8900420991255655,True,1280,Jouets enfant,0.705275,False,4,Unknown_4,0.622953653494943,False,weighted,False,text,False
6362,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9336122605409648,True,2462,Console et Jeux vidéos occasion,0.28834963,False,18,Unknown_18,0.5925572467271343,False,weighted,False,text,False
6363,2060,Décoration,2060,Décoration,0.9799944349320806,True,2060,Décoration,0.96693623,True,16,Unknown_16,0.9747711711044357,False,weighted,True,text,False
6364,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.5339903496076644,False,2403,Lots livres et magazines,0.7811218,True,19,Unknown_19,0.38681737471680333,False,weighted,False,image,False
6365,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.7111035745400768,True,1302,Jeux et accessoires de plein air,0.3538326,True,11,Unknown_11,0.5681951916848768,False,weighted,True,text,False
6366,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.9918555721904513,True,2462,Console et Jeux vidéos occasion,0.9406988,True,20,Unknown_20,0.9713928762236641,False,weighted,True,text,False
6367,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.602447894735021,True,2060,Décoration,0.2336278,False,22,Unknown_22,0.39021165931098617,False,weighted,False,text,False
6368,1140,Objets pop culture,2280,Journaux et revues occasion,0.20835316433044174,False,1140,Objets pop culture,0.9421171,True,4,Unknown_4,0.5018587485166305,False,weighted,False,image,False
6369,2060,Décoration,2060,Décoration,0.9644856833860569,True,2060,Décoration,0.7229904,True,16,Unknown_16,0.867887573447543,False,weighted,True,text,False
6370,2220,Animalerie,2220,Animalerie,0.9998364232381302,True,2220,Animalerie,0.827843,True,17,Unknown_17,0.9310390640735696,False,weighted,True,text,False
6371,40,Jeux consoles neuf,40,Jeux consoles neuf,0.9811051977752074,True,40,Jeux consoles neuf,0.9073436,True,1,Unknown_1,0.95160056907406,False,weighted,True,text,False
6372,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9979213970130595,True,1302,Jeux et accessoires de plein air,0.9409649,True,11,Unknown_11,0.9751387952104754,False,weighted,True,text,False
6373,1560,Mobilier,1920,Linge de maison,0.6810065830056177,False,1920,Linge de maison,0.6731133,False,14,Unknown_14,0.6778492763223831,False,weighted,True,text,False
6374,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.40774998512623817,False,2280,Journaux et revues occasion,0.3917102,False,18,Unknown_18,0.4013340768024809,False,weighted,True,text,False
6375,1320,Puériculture,1320,Puériculture,0.8626428967863192,True,1320,Puériculture,0.34549224,True,12,Unknown_12,0.6557826385587376,False,weighted,True,text,False
6376,1140,Objets pop culture,1140,Objets pop culture,0.24768866989902663,True,2060,Décoration,0.18535978,False,4,Unknown_4,0.17004703592593673,False,weighted,False,text,False
6377,1920,Linge de maison,1920,Linge de maison,0.9931029952672895,True,1920,Linge de maison,0.9820077,True,14,Unknown_14,0.988664870089756,False,weighted,True,text,False
6378,10,Livres occasion,10,Livres occasion,0.27583582145322816,True,2403,Lots livres et magazines,0.8641103,False,19,Unknown_19,0.40081296186835647,False,weighted,False,image,False
6379,1940,Épicerie,1940,Épicerie,0.9713749004242997,True,1940,Épicerie,0.97784334,True,15,Unknown_15,0.9739622719787467,False,weighted,True,image,False
6380,2060,Décoration,2060,Décoration,0.8834468713022184,True,1302,Jeux et accessoires de plein air,0.26309446,False,16,Unknown_16,0.5913966419170447,False,weighted,False,text,False
6381,1140,Objets pop culture,1140,Objets pop culture,0.9530363345548764,True,1140,Objets pop culture,0.690514,True,4,Unknown_4,0.8480274298432621,False,weighted,True,text,False
6382,2060,Décoration,2060,Décoration,0.7791165770759809,True,1920,Linge de maison,0.9925673,False,14,Unknown_14,0.5196938885315616,False,weighted,False,image,False
